"mirna_id","padj"
"hsa-mir-4784, mature,MIMAT0019948",0.235178705612557
"hsa-mir-29a, mature,MIMAT0004503",0.236613887530091
"hsa-mir-200c, mature,MIMAT0004657",0.237684925129259
"hsa-mir-4724, mature,MIMAT0019841",0.237684925129259
"hsa-mir-103a-1, unannotated",0.24269326699875
"hsa-mir-548k, mature,MIMAT0005882",0.244105438264175
"hsa-mir-323a, mature,MIMAT0004696",0.24605586437406
"hsa-mir-4638, mature,MIMAT0019696",0.246264928704329
"hsa-mir-4443, mature,MIMAT0018961",0.246499809465547
"hsa-mir-3154, mature,MIMAT0015028",0.247413877958595
"hsa-mir-5000, mature,MIMAT0021020",0.247413877958595
"hsa-mir-504, mature,MIMAT0026612",0.247413877958595
"hsa-mir-6514, mature,MIMAT0025484",0.247572717064345
"hsa-mir-215, mature,MIMAT0026476",0.253311117284846
"hsa-mir-1249, mature,MIMAT0005901",0.253634045899272
"hsa-mir-126, mature,MIMAT0000444",0.253634045899272
"hsa-mir-374a, mature,MIMAT0000727",0.253634045899272
"hsa-mir-491, mature,MIMAT0002807",0.253634045899272
"hsa-mir-493, mature,MIMAT0003161",0.253634045899272
"hsa-mir-4760, mature,MIMAT0019906",0.253634045899272
"hsa-mir-219b, mature,MIMAT0019747",0.255630770056037
"hsa-mir-502, mature,MIMAT0002873",0.256463800430418
"hsa-mir-3199-2, mature,MIMAT0015084",0.259156344113461
"hsa-mir-223, mature,MIMAT0000280",0.259291215115703
"hsa-mir-671, mature,MIMAT0003880",0.26461966040411
"hsa-mir-22, mature,MIMAT0004495",0.265597557437438
"hsa-mir-342, mature,MIMAT0000753",0.266358284821564
"hsa-mir-3923, mature,MIMAT0018198",0.266358284821564
"hsa-mir-448, mature,MIMAT0001532",0.266358284821564
"hsa-mir-26b, mature,MIMAT0004500",0.272232973355325
"hsa-mir-4999, mature,MIMAT0021017",0.272232973355325
"hsa-mir-892a, mature,MIMAT0004907",0.272232973355325
"hsa-mir-188, mature,MIMAT0000457",0.274539615716634
"hsa-mir-1301, mature,MIMAT0005797",0.274578168978566
"hsa-mir-3176, mature,MIMAT0015053",0.274578168978566
"hsa-mir-551a, mature,MIMAT0003214",0.276899791524458
"hsa-mir-1197, unannotated",0.277014334516211
"hsa-mir-1250, mature,MIMAT0005902",0.277014334516211
"hsa-mir-1307, mature,MIMAT0022727",0.277014334516211
"hsa-mir-135a-1, mature,MIMAT0000428",0.277014334516211
"hsa-mir-4636, mature,MIMAT0019693",0.277383945632519
"hsa-mir-511, mature,MIMAT0026606",0.277570414033665
"hsa-mir-140, mature,MIMAT0004597",0.279367413165759
"hsa-mir-6874, mature,MIMAT0027649",0.280968030740563
"hsa-mir-10a, mature,MIMAT0004555",0.28120004362084
"hsa-mir-204, mature,MIMAT0022693",0.28120004362084
"hsa-mir-204, precursor",0.281570391419513
"hsa-mir-424, mature,MIMAT0001341",0.281570391419513
"hsa-mir-421, mature,MIMAT0003339",0.282084169973328
"hsa-mir-3199-2, unannotated",0.2834369472495
"hsa-mir-2116, mature,MIMAT0011161",0.284004117573133
"hsa-mir-3912, mature,MIMAT0018186",0.284004117573133
"hsa-mir-504, mature,MIMAT0002875",0.285040046704565
"hsa-mir-7706, unannotated",0.286305611386602
"hsa-mir-106a, mature,MIMAT0000103",0.291010563494527
"hsa-mir-196b, mature,MIMAT0009201",0.291010563494527
"hsa-mir-98, mature,MIMAT0022842",0.291486778339729
"hsa-mir-486-2, mature,MIMAT0002177",0.292027257888417
"hsa-mir-200a, mature,MIMAT0001620",0.293582801625647
"hsa-mir-758, mature,MIMAT0003879",0.293619965159511
"hsa-mir-1306, mature,MIMAT0005950",0.294014863856546
"hsa-mir-486-1, mature,MIMAT0002177",0.29815513490302
"hsa-mir-1295a, mature,MIMAT0005885",0.302010045257467
"hsa-mir-876, mature,MIMAT0004924",0.302010045257467
"hsa-mir-184, mature,MIMAT0000454",0.302481535106303
"hsa-mir-544a, mature,MIMAT0003164",0.302481535106303
"hsa-mir-92b, mature,MIMAT0003218",0.302481535106303
"hsa-mir-4632, mature,MIMAT0019688",0.305448694217455
"hsa-mir-708, mature,MIMAT0004927",0.306701266876933
"hsa-mir-1537, mature,MIMAT0026765",0.308515613849789
"hsa-mir-431, mature,MIMAT0001625",0.311281458162991
"hsa-mir-10b, mature,MIMAT0004556",0.311758727842663
"hsa-mir-3064, mature,MIMAT0019865",0.312285643832154
"hsa-mir-628, mature,MIMAT0004809",0.312285643832154
"hsa-mir-452, mature,MIMAT0001635",0.312641332361575
"hsa-mir-581, mature,MIMAT0003246",0.312888547236227
"hsa-mir-760, unannotated",0.312888547236227
"hsa-mir-106a, mature,MIMAT0004517",0.314063085366681
"hsa-mir-3170, mature,MIMAT0015045",0.31440022722024
"hsa-mir-135a-1, mature,MIMAT0004595",0.315467235673737
"hsa-mir-122, mature,MIMAT0004590",0.317534825803308
"hsa-mir-141, precursor",0.317894662306326
"hsa-mir-455, mature,MIMAT0004784",0.31842593448421
"hsa-mir-891b, mature,MIMAT0004913",0.319260112032989
"hsa-mir-769, mature,MIMAT0003886",0.319802960265458
"hsa-mir-5581, mature,MIMAT0022276",0.322373315487941
"hsa-mir-122, mature,MIMAT0000421",0.323325104964774
"hsa-mir-195, mature,MIMAT0000461",0.324010526118002
"hsa-mir-329-1, mature,MIMAT0026555",0.329472438944077
"hsa-mir-5090, mature,MIMAT0021082",0.329472438944077
"hsa-mir-186, mature,MIMAT0004612",0.330681496367333
"hsa-mir-1248, stemloop",0.331711961098545
"hsa-mir-320b-1, mature,MIMAT0005792",0.333226849491507
"hsa-mir-107, unannotated",0.334125116672318
"hsa-mir-149, mature,MIMAT0004609",0.334125116672318
"hsa-mir-499a, mature,MIMAT0002870",0.334771539430094
"hsa-mir-200c, mature,MIMAT0000617",0.337799323653098
"hsa-mir-132, stemloop",0.340144825202285
"hsa-mir-377, mature,MIMAT0000730",0.346400729497187
"hsa-mir-4745, mature,MIMAT0019878",0.347919673204366
"hsa-mir-4685, mature,MIMAT0019772",0.350260656076604
"hsa-mir-200b, mature,MIMAT0004571",0.350661461615961
"hsa-mir-369, mature,MIMAT0000721",0.350661461615961
"hsa-mir-454, mature,MIMAT0003885",0.353033423702938
"hsa-mir-190a, mature,MIMAT0000458",0.358865436056204
"hsa-mir-26a-2, mature,MIMAT0004681",0.358865436056204
"hsa-mir-219a-2, mature,MIMAT0004675",0.360423899956255
"hsa-mir-876, mature,MIMAT0004925",0.360827643408513
"hsa-let-7f-2, mature,MIMAT0004487",0.360905782957728
"hsa-mir-5091, mature,MIMAT0021083",0.361517316042038
"hsa-mir-361, mature,MIMAT0000703",0.362925422331621
"hsa-mir-16-1, mature,MIMAT0004489",0.363127204142191
"hsa-mir-20b, mature,MIMAT0001413",0.365465696918023
"hsa-mir-3909, mature,MIMAT0018183",0.366240399298821
"hsa-mir-659, mature,MIMAT0022710",0.367336008108949
"hsa-mir-6805, mature,MIMAT0027510",0.369324539199436
"hsa-mir-4326, mature,MIMAT0016888",0.370538028399271
"hsa-mir-636, mature,MIMAT0003306",0.370715388107978
"hsa-mir-5187, mature,MIMAT0021117",0.371349529839673
"hsa-mir-5699, mature,MIMAT0027103",0.371981476070397
"hsa-mir-27a, precursor",0.373826617494334
"hsa-mir-381, mature,MIMAT0022862",0.376261602029282
"hsa-mir-885, mature,MIMAT0004947",0.378457556267016
"hsa-mir-3200, mature,MIMAT0015085",0.379868429909187
"hsa-mir-134, mature,MIMAT0000447",0.381681740282526
"hsa-mir-27b, mature,MIMAT0004588",0.3915636312168
"hsa-mir-4728, mature,MIMAT0019850",0.391645535558698
"hsa-mir-6815, mature,MIMAT0027531",0.392551962156844
"hsa-mir-4707, mature,MIMAT0019807",0.393451773278485
"hsa-mir-320d-2, mature,MIMAT0006764",0.395199800765687
"hsa-mir-570, mature,MIMAT0003235",0.395545665247735
"hsa-mir-744, mature,MIMAT0004946",0.395545665247735
"hsa-mir-1269a, mature,MIMAT0005923",0.396339797367284
"hsa-mir-3612, unannotated",0.40144955700342
"hsa-mir-548e, mature,MIMAT0005874",0.401588696353071
"hsa-mir-1307, mature,MIMAT0005951",0.402625808175391
"hsa-mir-5002, mature,MIMAT0021023",0.402758514646096
"hsa-mir-380, mature,MIMAT0000734",0.40551414598806
"hsa-mir-141, mature,MIMAT0000432",0.407531495450642
"hsa-mir-375, mature,MIMAT0000728",0.407531495450642
"hsa-mir-934, unannotated",0.407531495450642
"hsa-mir-3193, mature,MIMAT0015077",0.410763782810905
"hsa-mir-20b, mature,MIMAT0004752",0.415948726831968
"hsa-mir-124-3, mature,MIMAT0000422",0.416097023030197
"hsa-mir-658, mature,MIMAT0003336",0.416464643426172
"hsa-mir-205, mature,MIMAT0000266",0.4167909544961
"hsa-mir-4665, mature,MIMAT0019739",0.418814843359888
"hsa-mir-4735, mature,MIMAT0019860",0.419083665704873
"hsa-mir-144, mature,MIMAT0004600",0.419885956143427
"hsa-mir-6125, mature,MIMAT0024598",0.421112762512697
"hsa-mir-675, mature,MIMAT0006790",0.421861873651972
"hsa-mir-1224, mature,MIMAT0005458",0.425037870643924
"hsa-mir-1185-1, precursor",0.425584669133284
"hsa-mir-449b, mature,MIMAT0009203",0.425584669133284
"hsa-mir-181a-2, precursor",0.425875531336785
"hsa-mir-4677, mature,MIMAT0019760",0.425887332442079
"hsa-mir-423, mature,MIMAT0004748",0.428602135091878
"hsa-mir-345, mature,MIMAT0000772",0.430477220693978
"hsa-mir-3187, mature,MIMAT0015069",0.433982045753415
"hsa-mir-23a, mature,MIMAT0004496",0.434497055635174
"hsa-mir-6503, mature,MIMAT0025462",0.434497055635174
"hsa-mir-191, mature,MIMAT0000440",0.436595282928754
"hsa-let-7i, mature,MIMAT0004585",0.436898596671817
"hsa-mir-545, mature,MIMAT0003165",0.437729328425825
"hsa-mir-151b, mature,MIMAT0010214",0.437829067452504
"hsa-mir-500b, mature,MIMAT0027032",0.440652813726231
"hsa-mir-877, mature,MIMAT0004949",0.44126230061636
"hsa-mir-451a, mature,MIMAT0001631",0.441339989577899
"hsa-mir-4786, mature,MIMAT0019954",0.44175893542459
"hsa-mir-205, mature,MIMAT0009197",0.442365647039173
"hsa-mir-9-3, mature,MIMAT0000442",0.446362588618512
"hsa-mir-3913-1, mature,MIMAT0018187",0.446444985874645
"hsa-mir-2277, mature,MIMAT0017352",0.447836251420887
"hsa-mir-224, mature,MIMAT0000281",0.448018166555695
"hsa-mir-1343, mature,MIMAT0019776",0.448049009388472
"hsa-mir-326, mature,MIMAT0000756",0.448049009388472
"hsa-mir-675, mature,MIMAT0004284",0.448049009388472
"hsa-mir-770, unannotated",0.448049009388472
"hsa-mir-151a, mature,MIMAT0004697",0.451356051955524
"hsa-mir-548d-2, mature,MIMAT0003323",0.451356051955524
"hsa-mir-9-2, mature,MIMAT0000442",0.454215265613445
"hsa-mir-2277, mature,MIMAT0011777",0.455037670730323
"hsa-mir-212, mature,MIMAT0000269",0.469988587591023
"hsa-mir-548d-1, mature,MIMAT0003323",0.47006843646791
"hsa-mir-378d-1, mature,MIMAT0018926",0.473573331424802
"hsa-mir-3913-1, mature,MIMAT0019225",0.473573331424802
"hsa-mir-1179, mature,MIMAT0005824",0.475897827180069
"hsa-mir-323b, mature,MIMAT0001630",0.479688597612884
"hsa-mir-1247, mature,MIMAT0005899",0.480689554730009
"hsa-mir-4778, mature,MIMAT0019937",0.483537097412725
"hsa-mir-130a, mature,MIMAT0000425",0.487798433517365
"hsa-mir-676, mature,MIMAT0018204",0.487798433517365
"hsa-mir-7706, mature,MIMAT0030021",0.491485320788872
"hsa-mir-6802, mature,MIMAT0027505",0.491686816384516
"hsa-mir-93, mature,MIMAT0004509",0.492110850340915
"hsa-mir-365b, mature,MIMAT0022833",0.492195086277889
"hsa-mir-363, mature,MIMAT0000707",0.493517600767315
"hsa-mir-299, mature,MIMAT0000687",0.494252136312869
"hsa-mir-6777, mature,MIMAT0027454",0.49831260309779
"hsa-mir-6733, mature,MIMAT0027368",0.500286504700227
"hsa-mir-34b, mature,MIMAT0000685",0.505314177856204
"hsa-let-7g, mature,MIMAT0004584",0.506455405208057
"hsa-mir-452, mature,MIMAT0001636",0.506455405208057
"hsa-mir-1-1, mature,MIMAT0031892",0.508043874132551
"hsa-mir-1288, mature,MIMAT0005942",0.50836428234067
"hsa-mir-3926-2, mature,MIMAT0018201",0.50836428234067
"hsa-mir-1304, mature,MIMAT0022720",0.513517270328343
"hsa-mir-3127, mature,MIMAT0019201",0.515101794508283
"hsa-mir-5582, mature,MIMAT0022280",0.518041259674137
"hsa-mir-27b, precursor",0.522682071720335
"hsa-mir-1305, mature,MIMAT0005893",0.525498378241634
"hsa-mir-3161, mature,MIMAT0015035",0.534152577397791
"hsa-mir-208b, mature,MIMAT0004960",0.534152577397791
"hsa-mir-377, mature,MIMAT0004689",0.536862918982057
"hsa-mir-1193, mature,MIMAT0015049",0.537393680565121
"hsa-mir-545, mature,MIMAT0004785",0.540858370880393
"hsa-mir-124-1, mature,MIMAT0000422",0.543357943956042
"hsa-mir-2114, mature,MIMAT0011156",0.544987050476513
"hsa-mir-3926-1, mature,MIMAT0018201",0.545738675792213
"hsa-mir-6516, mature,MIMAT0030417",0.546876878793018
"hsa-mir-6852, mature,MIMAT0027604",0.546876878793018
"hsa-mir-217, unannotated",0.549211753941216
"hsa-mir-494, mature,MIMAT0002816",0.549211753941216
"hsa-mir-3158-2, mature,MIMAT0015032",0.554700425652034
"hsa-mir-6806, mature,MIMAT0027513",0.55479514061846
"hsa-mir-758, mature,MIMAT0022929",0.55479514061846
"hsa-mir-135a-2, unannotated",0.557288088418088
"hsa-mir-3129, mature,MIMAT0019202",0.557288088418088
"hsa-mir-376a-1, mature,MIMAT0000729",0.560109190103402
"hsa-mir-1247, mature,MIMAT0022721",0.563220374962394
"hsa-mir-4521, mature,MIMAT0019058",0.563220374962394
"hsa-mir-3132, unannotated",0.569943501456405
"hsa-mir-3131, mature,MIMAT0014996",0.57139534895024
"hsa-mir-219b, mature,MIMAT0019748",0.573505608929204
"hsa-mir-3613, precursor",0.573505608929204
"hsa-mir-7854, mature,MIMAT0030429",0.573505608929204
"hsa-mir-934, mature,MIMAT0004977",0.573505608929204
"hsa-mir-488, mature,MIMAT0004763",0.574777872835481
"hsa-mir-18b, mature,MIMAT0001412",0.574928198679231
"hsa-mir-944, mature,MIMAT0004987",0.575757994158862
"hsa-mir-6783, mature,MIMAT0027467",0.57861508878894
"hsa-mir-22, mature,MIMAT0000077",0.580266179930976
"hsa-mir-320b-2, mature,MIMAT0005792",0.59364683607956
"hsa-mir-381, mature,MIMAT0000736",0.59364683607956
"hsa-mir-485, mature,MIMAT0002176",0.594888185541256
"hsa-mir-139, mature,MIMAT0000250",0.595947551110417
"hsa-mir-4442, mature,MIMAT0018960",0.597064536731572
"hsa-mir-4709, mature,MIMAT0019812",0.597064536731572
"hsa-mir-216a, mature,MIMAT0022844",0.598375586967762
"hsa-mir-363, mature,MIMAT0003385",0.599740390764615
"hsa-mir-708, mature,MIMAT0004926",0.599818906068494
"hsa-mir-137, mature,MIMAT0000429",0.605515382073727
"hsa-mir-33a, mature,MIMAT0004506",0.605515382073727
"hsa-mir-556, mature,MIMAT0003220",0.605515382073727
"hsa-mir-1910, mature,MIMAT0007884",0.612146574594651
"hsa-mir-412, mature,MIMAT0002170",0.612146574594651
"hsa-mir-212, mature,MIMAT0022695",0.612417652176633
"hsa-mir-483, mature,MIMAT0002173",0.612417652176633
"hsa-mir-376a-2, mature,MIMAT0000729",0.615531335609283
"hsa-mir-33a, mature,MIMAT0000091",0.619191534516046
"hsa-mir-6499, mature,MIMAT0025450",0.619702575051265
"hsa-mir-10a, precursor",0.623904154085128
"hsa-mir-21, mature,MIMAT0000076",0.623904154085128
"hsa-mir-5193, mature,MIMAT0021124",0.623904154085128
"hsa-mir-632, mature,MIMAT0003302",0.623904154085128
"hsa-mir-676, mature,MIMAT0018203",0.623904154085128
"hsa-mir-3152, mature,MIMAT0019207",0.623987340222141
"hsa-mir-497, mature,MIMAT0002820",0.624205716345259
"hsa-mir-494, mature,MIMAT0026607",0.630804758781865
"hsa-mir-6892, mature,MIMAT0027684",0.630804758781865
"hsa-let-7a-1, stemloop",0.641351261914264
"hsa-mir-548aw, mature,MIMAT0022471",0.641351261914264
"hsa-mir-27a, mature,MIMAT0000084",0.641858021416019
"hsa-mir-4732, mature,MIMAT0019856",0.642613348561269
"hsa-mir-3620, mature,MIMAT0018001",0.643795912874546
"hsa-mir-4649, mature,MIMAT0019712",0.643795912874546
"hsa-mir-505, mature,MIMAT0004776",0.643795912874546
"hsa-mir-6718, mature,MIMAT0025849",0.643795912874546
"hsa-mir-7854, unannotated",0.643795912874546
"hsa-mir-191, stemloop",0.647197912481615
"hsa-mir-425, mature,MIMAT0001343",0.647197912481615
"hsa-mir-7151, mature,MIMAT0028212",0.647197912481615
"hsa-mir-411, mature,MIMAT0004813",0.654302199836387
"hsa-mir-206, mature,MIMAT0000462",0.655828089692973
"hsa-mir-1276, mature,MIMAT0005930",0.658473710220463
"hsa-mir-1185-1, mature,MIMAT0022838",0.662743458146439
"hsa-mir-877, mature,MIMAT0004950",0.662743458146439
"hsa-mir-208a, mature,MIMAT0026474",0.663690632270762
"hsa-mir-217, mature,MIMAT0000274",0.66844274988212
"hsa-mir-3117, mature,MIMAT0014979",0.675669164504519
"hsa-mir-379, mature,MIMAT0004690",0.677021650537299
"hsa-let-7i, precursor",0.680829699688045
"hsa-mir-6793, mature,MIMAT0027486",0.680993357845927
"hsa-mir-671, mature,MIMAT0004819",0.682376771700506
"hsa-mir-10b, mature,MIMAT0000254",0.688697464202757
"hsa-mir-1284, mature,MIMAT0005941",0.690343905130213
"hsa-mir-4424, unannotated",0.690384809329535
"hsa-let-7c, stemloop",0.693409951394898
"hsa-mir-6730, mature,MIMAT0027361",0.69427295303365
"hsa-mir-151a, mature,MIMAT0000757",0.704627254791924
"hsa-mir-3928, mature,MIMAT0018205",0.705653497120411
"hsa-mir-138-1, mature,MIMAT0000430",0.708120453059084
"hsa-mir-5683, mature,MIMAT0022472",0.709692924620146
"hsa-mir-760, mature,MIMAT0004957",0.713048791947791
"hsa-mir-194-1, unannotated",0.715532529397781
"hsa-mir-450a-2, mature,MIMAT0031074",0.71772380406927
"hsa-mir-132, mature,MIMAT0000426",0.718595253343889
"hsa-mir-6844, mature,MIMAT0027589",0.718595253343889
"hsa-mir-125b-1, precursor",0.719144405052338
"hsa-mir-1538, mature,MIMAT0007400",0.719144405052338
"hsa-mir-4781, mature,MIMAT0019943",0.719144405052338
"hsa-mir-6132, unannotated",0.719144405052338
"hsa-mir-653, mature,MIMAT0026625",0.719144405052338
"hsa-mir-29b-2, mature,MIMAT0004515",0.719619354680648
"hsa-mir-95, mature,MIMAT0000094",0.719619354680648
"hsa-mir-4768, mature,MIMAT0019920",0.722941002278642
"hsa-mir-143, precursor",0.723052327936445
"hsa-mir-3158-1, mature,MIMAT0015032",0.723052327936445
"hsa-mir-5003, mature,MIMAT0021026",0.731816526257195
"hsa-mir-889, mature,MIMAT0026719",0.731816526257195
"hsa-mir-6781, mature,MIMAT0027463",0.734085066871011
"hsa-mir-766, mature,MIMAT0003888",0.734963620823532
"hsa-mir-448, unannotated",0.736733124161025
"hsa-mir-4738, mature,MIMAT0019867",0.737739832328259
"hsa-mir-4470, unannotated",0.739238442967934
"hsa-mir-6508, mature,MIMAT0025472",0.742004640841663
"hsa-mir-429, unannotated",0.742771028316608
"hsa-mir-203b, mature,MIMAT0019814",0.74422902509818
"hsa-mir-299, mature,MIMAT0002890",0.74422902509818
"hsa-mir-6508, mature,MIMAT0025473",0.74422902509818
"hsa-mir-6507, mature,MIMAT0025471",0.744834917464838
"hsa-mir-6717, mature,MIMAT0025846",0.744834917464838
"hsa-mir-3126, mature,MIMAT0015377",0.745281099118722
"hsa-mir-1245a, mature,MIMAT0005897",0.7480941331336
"hsa-mir-329-2, mature,MIMAT0026555",0.75111444381349
"hsa-mir-23c, mature,MIMAT0018000",0.751230226738477
"hsa-mir-15a, mature,MIMAT0004488",0.754025498387214
"hsa-mir-2114, mature,MIMAT0011157",0.754025498387214
"hsa-mir-7155, mature,MIMAT0028221",0.759579708458846
"hsa-mir-145, stemloop",0.766357726626906
"hsa-mir-3199-1, unannotated",0.766357726626906
"hsa-mir-4536-1, mature,MIMAT0020959",0.766357726626906
"hsa-mir-4533, mature,MIMAT0019072",0.766879004169221
"hsa-mir-376b, mature,MIMAT0002172",0.769563561002156
"hsa-mir-4763, mature,MIMAT0019912",0.769563561002156
"hsa-mir-484, mature,MIMAT0002174",0.769563561002156
"hsa-mir-937, mature,MIMAT0004980",0.769563561002156
"hsa-mir-130b, mature,MIMAT0004680",0.775436444407728
"hsa-mir-3194, mature,MIMAT0015078",0.775436444407728
"hsa-mir-548ba, mature,MIMAT0031175",0.775436444407728
"hsa-mir-340, mature,MIMAT0004692",0.775520682179888
"hsa-mir-4775, mature,MIMAT0019931",0.778009796576493
"hsa-mir-7152, mature,MIMAT0028214",0.779374012338983
"hsa-mir-887, mature,MIMAT0026720",0.779374012338983
"hsa-mir-3129, mature,MIMAT0014992",0.779853817888991
"hsa-mir-4536-2, mature,MIMAT0020959",0.782500401120539
"hsa-mir-4649, mature,MIMAT0019711",0.782754700807916
"hsa-mir-6769a, mature,MIMAT0027439",0.787814267406122
"hsa-mir-196a-1, unannotated",0.787963431178939
"hsa-mir-6784, mature,MIMAT0027469",0.788405304910248
"hsa-mir-149, mature,MIMAT0000450",0.788617445192754
"hsa-mir-2355, mature,MIMAT0017950",0.788617445192754
"hsa-mir-3605, mature,MIMAT0017981",0.788617445192754
"hsa-mir-379, stemloop",0.788617445192754
"hsa-mir-4254, mature,MIMAT0016884",0.788617445192754
"hsa-mir-335, mature,MIMAT0004703",0.788686436824805
"hsa-mir-3620, mature,MIMAT0022967",0.792767076344701
"hsa-mir-4699, mature,MIMAT0019795",0.792767076344701
"hsa-mir-503, precursor",0.792767076344701
"hsa-mir-548l, mature,MIMAT0005889",0.792767076344701
"hsa-mir-1260b, mature,MIMAT0015041",0.792799030704372
"hsa-mir-328, precursor",0.792799030704372
"hsa-mir-6723, mature,MIMAT0025855",0.792799030704372
"hsa-mir-6837, mature,MIMAT0027576",0.792799030704372
"hsa-mir-3911, mature,MIMAT0018185",0.798534666076465
"hsa-mir-4788, mature,MIMAT0019958",0.798701306355126
"hsa-mir-145, precursor",0.799684733425787
"hsa-mir-1265, mature,MIMAT0005918",0.799691396487351
"hsa-mir-24-2, precursor",0.799691396487351
"hsa-mir-466, unannotated",0.799691396487351
"hsa-mir-487a, mature,MIMAT0002178",0.799691396487351
"hsa-mir-548q, mature,MIMAT0011163",0.800593020564697
"hsa-mir-556, mature,MIMAT0004793",0.801620142181521
"hsa-mir-6832, mature,MIMAT0027565",0.801730365425091
"hsa-mir-128-1, mature,MIMAT0000424",0.804757059610126
"hsa-mir-5696, mature,MIMAT0022489",0.804757059610126
"hsa-mir-6763, mature,MIMAT0027426",0.804757059610126
"hsa-mir-766, mature,MIMAT0022714",0.804757059610126
"hsa-let-7b, mature,MIMAT0004482",0.81114300389723
"hsa-let-7g, mature,MIMAT0000414",0.81114300389723
"hsa-mir-29c, mature,MIMAT0004673",0.81114300389723
"hsa-mir-130b, mature,MIMAT0000691",0.813632822295662
"hsa-mir-495, mature,MIMAT0002817",0.830851648722195
"hsa-mir-6807, mature,MIMAT0027514",0.838963543489102
"hsa-mir-1264, mature,MIMAT0005791",0.841175364573054
"hsa-mir-1296, mature,MIMAT0005794",0.844558394332128
"hsa-mir-1911, mature,MIMAT0007886",0.844558394332128
"hsa-mir-380, mature,MIMAT0000735",0.846455267930802
"hsa-mir-376c, mature,MIMAT0000720",0.850859782347921
"hsa-mir-7112, mature,MIMAT0028122",0.852509052315566
"hsa-mir-1185-2, mature,MIMAT0022713",0.860185478976558
"hsa-mir-483, mature,MIMAT0004761",0.860282349952837
"hsa-mir-539, mature,MIMAT0022705",0.860282349952837
"hsa-mir-140, mature,MIMAT0000431",0.860426450210779
"hsa-mir-4326, unannotated",0.86069291861415
"hsa-mir-1912, unannotated",0.86231478002238
"hsa-mir-3939, mature,MIMAT0018355",0.86231478002238
"hsa-mir-153-1, mature,MIMAT0000439",0.866685575376465
"hsa-mir-7-2, mature,MIMAT0004554",0.866685575376465
"hsa-let-7f-1, mature,MIMAT0004486",0.867503977567999
"hsa-mir-126, stemloop",0.867779858686547
"hsa-mir-4431, mature,MIMAT0018947",0.867779858686547
"hsa-mir-1228, mature,MIMAT0005582",0.887395910371714
"hsa-mir-103a-2, mature,MIMAT0009196",0.893817265713579
"hsa-mir-765, mature,MIMAT0003945",0.900967262206465
"hsa-mir-216a, mature,MIMAT0000273",0.905793810963058
"hsa-mir-6735, mature,MIMAT0027371",0.908947504627103
"hsa-mir-1301, mature,MIMAT0026639",0.911193150950007
"hsa-mir-6877, mature,MIMAT0027654",0.915115453697693
"hsa-mir-543, unannotated",0.919189274793027
"hsa-mir-670, mature,MIMAT0026640",0.919189274793027
"hsa-mir-489, mature,MIMAT0002805",0.91939544103994
"hsa-mir-128-2, mature,MIMAT0000424",0.926581729758422
"hsa-mir-665, mature,MIMAT0004952",0.926747033360433
"hsa-mir-3677, mature,MIMAT0018101",0.927411660647258
"hsa-mir-221, mature,MIMAT0004568",0.929191823369727
"hsa-mir-296, mature,MIMAT0000690",0.929191823369727
"hsa-mir-301b, mature,MIMAT0004958",0.929191823369727
"hsa-mir-1197, mature,MIMAT0005955",0.936039264026812
"hsa-mir-4746, mature,MIMAT0019880",0.937265027815543
"hsa-mir-6747, mature,MIMAT0027395",0.943589223668434
"hsa-mir-30d, mature,MIMAT0004551",0.944440647304643
"hsa-mir-660, mature,MIMAT0022711",0.948979269863431
"hsa-mir-1228, mature,MIMAT0005583",0.949129044605151
"hsa-mir-4660, mature,MIMAT0019728",0.949129044605151
"hsa-mir-4691, mature,MIMAT0019782",0.949129044605151
"hsa-mir-4423, mature,MIMAT0019232",0.95380487847246
"hsa-mir-627, mature,MIMAT0026623",0.95380487847246
"hsa-mir-552, mature,MIMAT0003215",0.955097122392999
"hsa-mir-5696, unannotated",0.955097122392999
"hsa-mir-6820, mature,MIMAT0027541",0.957308635338858
"hsa-mir-362, mature,MIMAT0004683",0.959774096689192
"hsa-mir-5010, mature,MIMAT0021044",0.959774096689192
"hsa-mir-6755, mature,MIMAT0027410",0.959774096689192
"hsa-mir-153-2, mature,MIMAT0000439",0.960598435348212
"hsa-mir-3913-2, mature,MIMAT0019225",0.960598435348212
"hsa-mir-6798, mature,MIMAT0027497",0.962812991242084
"hsa-mir-3157, mature,MIMAT0015031",0.963370258337011
"hsa-mir-132, mature,MIMAT0004594",0.965937582447626
"hsa-mir-3613, mature,MIMAT0017990",0.966468705990876
"hsa-mir-664b, mature,MIMAT0022272",0.966838094795198
"hsa-mir-181c, mature,MIMAT0004559",0.971807600024492
"hsa-mir-653, mature,MIMAT0003328",0.972877023208624
"hsa-mir-548v, mature,MIMAT0015020",0.972920999091465
"hsa-mir-190b, mature,MIMAT0004929",0.973543725787774
"hsa-mir-552, mature,MIMAT0026615",0.973543725787774
"hsa-mir-561, mature,MIMAT0022706",0.974849592796947
"hsa-mir-2355, mature,MIMAT0016895",0.977404694434377
"hsa-mir-655, mature,MIMAT0003331",0.980555530614129
"hsa-mir-6895, mature,MIMAT0027691",0.980555530614129
"hsa-mir-491, mature,MIMAT0004765",0.984837167134002
"hsa-mir-497, mature,MIMAT0004768",0.987999682075854
"hsa-mir-1255a, unannotated",0.989425567817795
"hsa-mir-197, mature,MIMAT0000227",0.991790551332822
"hsa-mir-551a, unannotated",0.993031520640992
