"gene_id","gene_name","padj"
"ENSG00000188976.11","NOC2L",5.30783459149912e-06
"ENSG00000136810.13","TXN",5.31856164270372e-06
"ENSG00000172270.21","BSG",5.32089755221278e-06
"ENSG00000122733.12","PHF24",5.3611811940794e-06
"ENSG00000136888.8","ATP6V1G1",5.41312197564414e-06
"ENSG00000105486.14","LIG1",5.45549437656481e-06
"ENSG00000145246.14","ATP10D",5.46675326212265e-06
"ENSG00000122642.11","FKBP9",5.57818686721271e-06
"ENSG00000138621.12","PPCDC",5.60242594275514e-06
"ENSG00000185825.17","BCAP31",5.62963488006433e-06
"ENSG00000100116.17","GCAT",5.63849317153614e-06
"ENSG00000103546.18","SLC6A2",5.64090539946942e-06
"ENSG00000049246.14","PER3",5.77233729732244e-06
"ENSG00000085415.16","SEH1L",5.77233729732244e-06
"ENSG00000182154.8","MRPL41",5.77237338358828e-06
"ENSG00000048162.21","NOP16",5.79714789737127e-06
"ENSG00000131969.15","ABHD12B",5.80157408582187e-06
"ENSG00000152620.13","NADK2",5.80669777985887e-06
"ENSG00000185803.12","SLC52A2",5.83837932645006e-06
"ENSG00000005469.12","CROT",5.9077476934983e-06
"ENSG00000223638.3","RFPL4A",5.9077476934983e-06
"ENSG00000146122.17","DAAM2",5.93088978247476e-06
"ENSG00000198798.5","MAGEB3",6.03093442192485e-06
"ENSG00000175215.11","CTDSP2",6.04076005491093e-06
"ENSG00000138032.21","PPM1B",6.06555610500531e-06
"ENSG00000133302.13","SLF1",6.07896424292494e-06
"ENSG00000139531.13","SUOX",6.08090903704937e-06
"ENSG00000155111.15","CDK19",6.08090903704937e-06
"ENSG00000170876.8","TMEM43",6.08090903704937e-06
"ENSG00000176746.6","MAGEB6",6.12384727152239e-06
"ENSG00000164039.15","BDH2",6.20999814520959e-06
"ENSG00000178741.12","COX5A",6.25398773281224e-06
"ENSG00000114200.10","BCHE",6.32097404696206e-06
"ENSG00000011332.19","DPF1",6.33163802564638e-06
"ENSG00000106302.10","HYAL4",6.42564670012672e-06
"ENSG00000136943.11","CTSV",6.45184707284652e-06
"ENSG00000266826.2","IGBP1P2",6.45184707284652e-06
"ENSG00000180113.16","TDRD6",6.45447487962641e-06
"ENSG00000167553.16","TUBA1C",6.4695389095419e-06
"ENSG00000108823.16","SGCA",6.48802298083086e-06
"ENSG00000133627.18","ACTR3B",6.53219004621589e-06
"ENSG00000182534.13","MXRA7",6.53219004621589e-06
"ENSG00000008516.17","MMP25",6.56309018824899e-06
"ENSG00000180817.12","PPA1",6.58490698746642e-06
"ENSG00000197702.14","PARVA",6.6042131185432e-06
"ENSG00000111727.12","HCFC2",6.66652706391909e-06
"ENSG00000085760.15","MTIF2",6.76172434519267e-06
"ENSG00000154188.10","ANGPT1",6.84120201731672e-06
"ENSG00000105726.17","ATP13A1",6.84430279562646e-06
"ENSG00000180424.7","DEFB123",6.86214372569476e-06
"ENSG00000158042.9","MRPL17",6.87821984235673e-06
"ENSG00000004468.13","CD38",6.88418107050696e-06
"ENSG00000128573.26","FOXP2",6.90196867139685e-06
"ENSG00000147697.9","GSDMC",7.04296015510531e-06
"ENSG00000072110.15","ACTN1",7.07219282271019e-06
"ENSG00000198298.13","ZNF485",7.14770707061081e-06
"ENSG00000184261.5","KCNK12",7.20960235326947e-06
"ENSG00000119599.17","DCAF4",7.232778379007e-06
"ENSG00000228594.4","FNDC10",7.292239815602e-06
"ENSG00000167656.5","LY6D",7.37087140890391e-06
"ENSG00000185640.6","KRT79",7.3746476302687e-06
"ENSG00000035681.9","NSMAF",7.3943009653385e-06
"ENSG00000171608.16","PIK3CD",7.3943009653385e-06
"ENSG00000108924.14","HLF",7.41091793447566e-06
"ENSG00000134871.19","COL4A2",7.43809954096725e-06
"ENSG00000092345.14","DAZL",7.46125493891135e-06
"ENSG00000177058.12","SLC38A9",7.50905214012454e-06
"ENSG00000047578.13","KATNIP",7.56066542740605e-06
"ENSG00000136451.9","VEZF1",7.70833541025374e-06
"ENSG00000196932.12","TMEM26",7.72629742331143e-06
"ENSG00000116161.18","CACYBP",7.76824495142017e-06
"ENSG00000077312.9","SNRPA",7.7935320597811e-06
"ENSG00000125459.17","MSTO1",7.81380829386941e-06
"ENSG00000108379.10","WNT3",7.81825782377223e-06
"ENSG00000150051.14","MKX",7.81825782377223e-06
"ENSG00000103196.12","CRISPLD2",7.89337791375232e-06
"ENSG00000077150.20","NFKB2",7.90597527689051e-06
"ENSG00000131023.13","LATS1",7.90597527689051e-06
"ENSG00000075673.12","ATP12A",7.99474468919569e-06
"ENSG00000165072.10","MAMDC2",8.0285397017353e-06
"ENSG00000115539.14","PDCL3",8.08536519315679e-06
"ENSG00000067177.15","PHKA1",8.09112065943517e-06
"ENSG00000135269.18","TES",8.09112065943517e-06
"ENSG00000163528.13","CHCHD4",8.09112065943517e-06
"ENSG00000180596.7","H2BC4",8.09112065943517e-06
"ENSG00000214575.9","CPEB1",8.09112065943517e-06
"ENSG00000182575.8","NXPH3",8.09676477006692e-06
"ENSG00000155438.12","NIFK",8.12195871152187e-06
"ENSG00000184344.4","GDF3",8.25426827525361e-06
"ENSG00000148459.16","PDSS1",8.29690279229631e-06
"ENSG00000183763.9","TRAIP",8.30263688603234e-06
"ENSG00000138709.19","LARP1B",8.30955936771082e-06
"ENSG00000166589.13","CDH16",8.31175716407138e-06
"ENSG00000100504.17","PYGL",8.3270972244407e-06
"ENSG00000215784.6","FAM72D",8.3340695739142e-06
"ENSG00000117069.15","ST6GALNAC5",8.37792843830841e-06
"ENSG00000105372.8","RPS19",8.4134641748193e-06
"ENSG00000115944.15","COX7A2L",8.42405172221413e-06
"ENSG00000196417.13","ZNF765",8.45890066717292e-06
"ENSG00000203837.5","PNLIPRP3",8.50245359785118e-06
"ENSG00000107833.10","NPM3",8.52716854301413e-06
"ENSG00000256269.10","HMBS",8.6419220814911e-06
"ENSG00000105447.13","GRWD1",8.69837902277097e-06
"ENSG00000105258.9","POLR2I",8.77522989340929e-06
"ENSG00000080608.10","PUM3",8.82340500170588e-06
"ENSG00000143858.12","SYT2",8.86797352980702e-06
"ENSG00000152049.6","KCNE4",8.86797352980702e-06
"ENSG00000170608.3","FOXA3",8.93285665083191e-06
"ENSG00000140534.14","TICRR",9.01891086275671e-06
"ENSG00000188368.10","PRR19",9.12218257270359e-06
"ENSG00000151623.15","NR3C2",9.14595958305826e-06
"ENSG00000171643.14","S100Z",9.16905195661112e-06
"ENSG00000091128.13","LAMB4",9.19088977947723e-06
"ENSG00000172260.15","NEGR1",9.19088977947723e-06
"ENSG00000073754.6","CD5L",9.27977204494557e-06
"ENSG00000182308.7","DCAF4L1",9.45017336479556e-06
"ENSG00000197451.12","HNRNPAB",9.45017336479556e-06
"ENSG00000168883.20","USP39",9.56450650484579e-06
"ENSG00000168671.10","UGT3A2",9.56859472676933e-06
"ENSG00000262152.7","LINC00514",9.56859472676933e-06
"ENSG00000115762.16","PLEKHB2",9.6923741801753e-06
"ENSG00000164284.15","GRPEL2",9.78373469600548e-06
"ENSG00000122483.17","CCDC18",9.7974796470072e-06
"ENSG00000244045.13","TMEM199",9.91255444387072e-06
"ENSG00000116761.12","CTH",9.92983642394325e-06
"ENSG00000105254.12","TBCB",9.93646891459136e-06
"ENSG00000274070.2","CASTOR2",9.93646891459136e-06
"ENSG00000162129.14","CLPB",9.95539164134547e-06
"ENSG00000198108.4","CHSY3",9.96168911932144e-06
"ENSG00000138382.15","METTL5",1.00522610287729e-05
"ENSG00000162104.10","ADCY9",1.00716671382946e-05
"ENSG00000164113.11","ADAD1",1.0129957114322e-05
"ENSG00000165338.17","HECTD2",1.02571480466461e-05
"ENSG00000111716.14","LDHB",1.0265412403549e-05
"ENSG00000197162.10","ZNF785",1.02832178346696e-05
"ENSG00000106266.11","SNX8",1.03092055378664e-05
"ENSG00000169727.12","GPS1",1.03693281506693e-05
"ENSG00000135632.12","SMYD5",1.05125389644837e-05
"ENSG00000116455.14","WDR77",1.05898548519663e-05
"ENSG00000148334.16","PTGES2",1.05929017452081e-05
"ENSG00000179546.4","HTR1D",1.0720993738871e-05
"ENSG00000178982.10","EIF3K",1.07472421727235e-05
"ENSG00000082146.13","STRADB",1.07783666342634e-05
"ENSG00000174371.17","EXO1",1.07783666342634e-05
"ENSG00000198363.18","ASPH",1.0783404719752e-05
"ENSG00000150764.14","DIXDC1",1.08427177764274e-05
"ENSG00000198838.14","RYR3",1.08714434300997e-05
"ENSG00000114648.12","KLHL18",1.08923135506877e-05
"ENSG00000198482.14","ZNF808",1.09195620134614e-05
"ENSG00000134809.9","TIMM10",1.1027181427576e-05
"ENSG00000165633.13","VSTM4",1.1027181427576e-05
"ENSG00000142230.13","SAE1",1.10342103194282e-05
"ENSG00000160446.19","ZDHHC12",1.11059429281163e-05
"ENSG00000097046.13","CDC7",1.1145219899869e-05
"ENSG00000140718.21","FTO",1.1145219899869e-05
"ENSG00000124664.11","SPDEF",1.11945516134888e-05
"ENSG00000188032.10","C19orf67",1.12720278603402e-05
"ENSG00000105699.16","LSR",1.13988018610881e-05
"ENSG00000143546.10","S100A8",1.13988018610881e-05
"ENSG00000084734.9","GCKR",1.14085981168405e-05
"ENSG00000138622.4","HCN4",1.14098089566458e-05
"ENSG00000196557.13","CACNA1H",1.14378694766508e-05
"ENSG00000167778.9","SPRYD3",1.14992981953319e-05
"ENSG00000154240.17","CEP112",1.15327489727093e-05
"ENSG00000233701.3","PRR23C",1.15492361040957e-05
"ENSG00000167759.13","KLK13",1.15589765354829e-05
"ENSG00000120471.15","TP53AIP1",1.15764768144857e-05
"ENSG00000244588.5","RAD21L1",1.15764768144857e-05
"ENSG00000140105.18","WARS1",1.16728856390149e-05
"ENSG00000197008.10","ZNF138",1.16987326114192e-05
"ENSG00000140943.17","MBTPS1",1.17000237712067e-05
"ENSG00000177889.10","UBE2N",1.17000237712067e-05
"ENSG00000186283.14","TOR3A",1.17000237712067e-05
"ENSG00000197324.9","LRP10",1.17000237712067e-05
"ENSG00000105750.15","ZNF85",1.18799752231253e-05
"ENSG00000117154.12","IGSF21",1.20468115908049e-05
"ENSG00000109846.9","CRYAB",1.20519911389678e-05
"ENSG00000213625.9","LEPROT",1.2088598537698e-05
"ENSG00000256771.4","ZNF253",1.2088598537698e-05
"ENSG00000089006.17","SNX5",1.21653689270679e-05
"ENSG00000177807.10","KCNJ10",1.21927406022391e-05
"ENSG00000115561.16","CHMP3",1.22116871263376e-05
"ENSG00000126457.22","PRMT1",1.22755060304661e-05
"ENSG00000123569.8","H2BW1",1.24314809450276e-05
"ENSG00000187772.8","LIN28B",1.24314809450276e-05
"ENSG00000172179.12","PRL",1.25156497859331e-05
"ENSG00000236279.7","CLEC2L",1.26273598374889e-05
"ENSG00000278619.5","MRM1",1.26273598374889e-05
"ENSG00000277758.5","FO681492.1",1.2816733011802e-05
"ENSG00000198835.4","GJC2",1.28419575649984e-05
"ENSG00000257923.12","CUX1",1.28549066747752e-05
"ENSG00000164048.14","ZNF589",1.29446912243537e-05
"ENSG00000134250.20","NOTCH2",1.29464383137276e-05
"ENSG00000166133.18","RPUSD2",1.3011732486959e-05
"ENSG00000184160.8","ADRA2C",1.3019574234602e-05
"ENSG00000100302.7","RASD2",1.30893681705438e-05
"ENSG00000160973.8","FOXH1",1.31317692777979e-05
"ENSG00000152784.16","PRDM8",1.31625355334834e-05
"ENSG00000102385.12","DRP2",1.32660356024995e-05
"ENSG00000143006.7","DMRTB1",1.32716944242936e-05
"ENSG00000277075.2","H2AC8",1.33301146291232e-05
"ENSG00000168675.19","LDLRAD4",1.33373713629627e-05
"ENSG00000112146.17","FBXO9",1.35845296907618e-05
"ENSG00000113302.5","IL12B",1.36413753576854e-05
"ENSG00000147596.4","PRDM14",1.37996681534623e-05
"ENSG00000112238.12","PRDM13",1.41518316823436e-05
"ENSG00000197134.13","ZNF257",1.41518316823436e-05
"ENSG00000215251.4","FASTKD5",1.42445394011612e-05
"ENSG00000172336.5","POP7",1.43658551564895e-05
"ENSG00000136895.19","GARNL3",1.4416828598293e-05
"ENSG00000110619.18","CARS1",1.44976877006174e-05
"ENSG00000171408.14","PDE7B",1.44976877006174e-05
"ENSG00000160131.13","VMA21",1.45291950550225e-05
"ENSG00000101337.16","TM9SF4",1.45309022453622e-05
"ENSG00000133116.8","KL",1.45309022453622e-05
"ENSG00000185187.13","SIGIRR",1.45398599194423e-05
"ENSG00000188707.6","ZBED6CL",1.4583394048395e-05
"ENSG00000123545.6","NDUFAF4",1.46059537405656e-05
"ENSG00000173389.16","IQCF1",1.46187143439554e-05
"ENSG00000168067.12","MAP4K2",1.47193173003984e-05
"ENSG00000137501.17","SYTL2",1.47695680372606e-05
"ENSG00000112308.13","C6orf62",1.48026638733575e-05
"ENSG00000101391.21","CDK5RAP1",1.48374802243354e-05
"ENSG00000139613.12","SMARCC2",1.48374802243354e-05
"ENSG00000168539.4","CHRM1",1.4856620633754e-05
"ENSG00000179639.10","FCER1A",1.4856620633754e-05
"ENSG00000184207.9","PGP",1.49953999444397e-05
"ENSG00000198182.13","ZNF607",1.52969873793212e-05
"ENSG00000105643.10","ARRDC2",1.53009078049007e-05
"ENSG00000139793.18","MBNL2",1.54055429474511e-05
"ENSG00000069020.18","MAST4",1.57673263282649e-05
"ENSG00000276045.3","ORAI1",1.57673263282649e-05
"ENSG00000128346.11","C22orf23",1.57780640342837e-05
"ENSG00000122870.12","BICC1",1.58635003495322e-05
"ENSG00000084453.16","SLCO1A2",1.59619741064718e-05
"ENSG00000110429.14","FBXO3",1.59619741064718e-05
"ENSG00000119673.14","ACOT2",1.6012727134736e-05
"ENSG00000116882.15","HAO2",1.605296240039e-05
"ENSG00000120907.18","ADRA1A",1.62888739502359e-05
"ENSG00000247626.5","MARS2",1.63725270342314e-05
"ENSG00000165501.17","LRR1",1.64370588653221e-05
"ENSG00000166448.15","TMEM130",1.64902222296153e-05
"ENSG00000057657.17","PRDM1",1.65883071231648e-05
"ENSG00000126785.13","RHOJ",1.65883071231648e-05
"ENSG00000173653.8","RCE1",1.65883071231648e-05
"ENSG00000007402.12","CACNA2D2",1.66269504406529e-05
"ENSG00000107130.10","NCS1",1.66399455961754e-05
"ENSG00000160211.19","G6PD",1.66560941180546e-05
"ENSG00000110104.13","CCDC86",1.67918116174144e-05
"ENSG00000109787.13","KLF3",1.68135183289881e-05
"ENSG00000185532.20","PRKG1",1.69905425929704e-05
"ENSG00000117020.18","AKT3",1.70442543822671e-05
"ENSG00000132326.12","PER2",1.71699026231427e-05
"ENSG00000066855.16","MTFR1",1.71995046661311e-05
"ENSG00000173928.4","SWSAP1",1.73706885195161e-05
"ENSG00000136098.17","NEK3",1.74187038244697e-05
"ENSG00000178031.17","ADAMTSL1",1.74187038244697e-05
"ENSG00000189023.10","MAGEB16",1.74187038244697e-05
"ENSG00000130734.10","ATG4D",1.74295778389907e-05
"ENSG00000165288.11","BRWD3",1.75107127104431e-05
"ENSG00000277157.2","H4C4",1.75242556471192e-05
"ENSG00000196419.13","XRCC6",1.75497634216486e-05
"ENSG00000254245.3","PCDHGA3",1.76479378094957e-05
"ENSG00000135624.16","CCT7",1.76979756106455e-05
"ENSG00000225921.7","NOL7",1.77966873264186e-05
"ENSG00000127616.19","SMARCA4",1.79211583689722e-05
"ENSG00000165462.5","PHOX2A",1.79211583689722e-05
"ENSG00000117245.13","KIF17",1.79215482041736e-05
"ENSG00000187867.10","PALM3",1.80370535708115e-05
"ENSG00000104415.14","CCN4",1.81206497791839e-05
"ENSG00000154370.16","TRIM11",1.81616364538465e-05
"ENSG00000154582.17","ELOC",1.81936210028818e-05
"ENSG00000018699.13","TTC27",1.83730205790357e-05
"ENSG00000135333.14","EPHA7",1.84592366237308e-05
"ENSG00000075035.10","WSCD2",1.84798357407935e-05
"ENSG00000170516.17","COX7B2",1.84798357407935e-05
"ENSG00000143437.21","ARNT",1.85473980014266e-05
"ENSG00000092853.14","CLSPN",1.85696677659233e-05
"ENSG00000164543.7","STK17A",1.85696677659233e-05
"ENSG00000114054.14","PCCB",1.8705318214265e-05
"ENSG00000132341.12","RAN",1.8705318214265e-05
"ENSG00000233276.7","GPX1",1.8705318214265e-05
"ENSG00000104835.15","SARS2",1.87466107796674e-05
"ENSG00000188026.13","RILPL1",1.88316206885485e-05
"ENSG00000146757.14","ZNF92",1.89396355718305e-05
"ENSG00000177465.4","ACOT4",1.89416284303317e-05
"ENSG00000181778.5","TMEM252",1.8982248258132e-05
"ENSG00000136950.13","ARPC5L",1.90011670448251e-05
"ENSG00000075886.11","TUBA3D",1.91290142118917e-05
"ENSG00000147166.11","ITGB1BP2",1.92640680720168e-05
"ENSG00000165424.7","ZCCHC24",1.93329773435467e-05
"ENSG00000108561.8","C1QBP",1.93332002167155e-05
"ENSG00000196914.9","ARHGEF12",1.96944845710229e-05
"ENSG00000171425.10","ZNF581",1.99347991613904e-05
"ENSG00000164756.12","SLC30A8",2.00575695272946e-05
"ENSG00000181544.15","FANCB",2.02121874427055e-05
"ENSG00000060069.17","CTDP1",2.04531578522374e-05
"ENSG00000198718.13","TOGARAM1",2.06262958291833e-05
"ENSG00000124942.14","AHNAK",2.06758240170758e-05
"ENSG00000221968.9","FADS3",2.07734419143013e-05
"ENSG00000140836.17","ZFHX3",2.10818118385484e-05
"ENSG00000113140.11","SPARC",2.11580670681826e-05
"ENSG00000178021.11","TSPYL6",2.1224895410229e-05
"ENSG00000204231.11","RXRB",2.1272895790467e-05
"ENSG00000138755.6","CXCL9",2.13188313130259e-05
"ENSG00000109680.11","TBC1D19",2.13669322826027e-05
"ENSG00000232838.4","PET117",2.13669322826027e-05
"ENSG00000272636.4","DOC2B",2.13669322826027e-05
"ENSG00000214513.4","NOTO",2.1523026631513e-05
"ENSG00000036828.17","CASR",2.16193032128603e-05
"ENSG00000063515.3","GSC2",2.177264599213e-05
"ENSG00000229292.2","RFPL4AL1",2.1785173193347e-05
"ENSG00000268089.3","GABRQ",2.19581439432571e-05
"ENSG00000114942.14","EEF1B2",2.19974081104115e-05
"ENSG00000139546.11","TARBP2",2.19974081104115e-05
"ENSG00000133063.16","CHIT1",2.20227304584518e-05
"ENSG00000196109.9","ZNF676",2.20534544462346e-05
"ENSG00000072506.13","HSD17B10",2.20982015127111e-05
"ENSG00000167720.13","SRR",2.21255361357185e-05
"ENSG00000184661.14","CDCA2",2.21255361357185e-05
"ENSG00000176171.11","BNIP3",2.22070629673085e-05
"ENSG00000261236.8","BOP1",2.22070629673085e-05
"ENSG00000221983.8","UBA52",2.23344434548333e-05
"ENSG00000198794.12","SCAMP5",2.23365172004411e-05
"ENSG00000128253.15","RFPL2",2.248644497269e-05
"ENSG00000162722.9","TRIM58",2.26229832313146e-05
"ENSG00000136634.7","IL10",2.27423759473158e-05
"ENSG00000163607.17","GTPBP8",2.27423759473158e-05
"ENSG00000227057.10","WDR46",2.27423759473158e-05
"ENSG00000106086.20","PLEKHA8",2.28282585801541e-05
"ENSG00000135437.10","RDH5",2.29012145721043e-05
"ENSG00000164930.12","FZD6",2.29012145721043e-05
"ENSG00000143842.15","SOX13",2.33301346982238e-05
"ENSG00000196976.7","LAGE3",2.35509922554386e-05
"ENSG00000162961.14","DPY30",2.36170781743451e-05
"ENSG00000148408.13","CACNA1B",2.36366089633309e-05
"ENSG00000091127.14","PUS7",2.36812104995391e-05
"ENSG00000152359.15","POC5",2.37346140585886e-05
"ENSG00000100234.12","TIMP3",2.38150385647749e-05
"ENSG00000204296.11","TSBP1",2.38150385647749e-05
"ENSG00000010539.12","ZNF200",2.38403628494524e-05
"ENSG00000121440.15","PDZRN3",2.38501391000692e-05
"ENSG00000176769.9","TCERG1L",2.38582964631813e-05
"ENSG00000104213.13","PDGFRL",2.38721400175286e-05
"ENSG00000213619.11","NDUFS3",2.38721400175286e-05
"ENSG00000142530.11","FAM71E1",2.41699195133274e-05
"ENSG00000065600.13","PACC1",2.42148299751049e-05
"ENSG00000143127.13","ITGA10",2.42148299751049e-05
"ENSG00000120675.6","DNAJC15",2.43342038528816e-05
"ENSG00000120658.13","ENOX1",2.44630937839926e-05
"ENSG00000164587.13","RPS14",2.44630937839926e-05
"ENSG00000197275.14","RAD54B",2.44630937839926e-05
"ENSG00000144635.9","DYNC1LI1",2.44717396506921e-05
"ENSG00000168884.15","TNIP2",2.46113646327116e-05
"ENSG00000228300.14","FAM174C",2.47147567223069e-05
"ENSG00000133119.13","RFC3",2.48086750739037e-05
"ENSG00000181072.11","CHRM2",2.48086750739037e-05
"ENSG00000173517.10","PEAK1",2.48131137359393e-05
"ENSG00000198039.11","ZNF273",2.48131137359393e-05
"ENSG00000131089.17","ARHGEF9",2.48617983336119e-05
"ENSG00000086570.12","FAT2",2.50253540198485e-05
"ENSG00000141556.21","TBCD",2.50974061775891e-05
"ENSG00000130775.16","THEMIS2",2.52314091604404e-05
"ENSG00000100106.22","TRIOBP",2.53376404268923e-05
"ENSG00000163430.12","FSTL1",2.53943106991204e-05
"ENSG00000048028.11","USP28",2.54261319992444e-05
"ENSG00000124226.11","RNF114",2.55461440311341e-05
"ENSG00000139921.13","TMX1",2.55698688719632e-05
"ENSG00000161999.13","JMJD8",2.55698688719632e-05
"ENSG00000247077.7","PGAM5",2.56306248366558e-05
"ENSG00000135049.16","AGTPBP1",2.56814730599098e-05
"ENSG00000177971.8","IMP3",2.5800133213023e-05
"ENSG00000197417.9","SHPK",2.59193601192605e-05
"ENSG00000149100.13","EIF3M",2.62514963593133e-05
"ENSG00000198542.14","ITGBL1",2.62632671868725e-05
"ENSG00000174744.14","BRMS1",2.66219769897923e-05
"ENSG00000262814.8","MRPL12",2.66854233568755e-05
"ENSG00000132429.10","POPDC3",2.69807131563683e-05
"ENSG00000204849.10","SPATA31A1",2.69807131563683e-05
"ENSG00000183018.9","SPNS2",2.71516963118212e-05
"ENSG00000132646.11","PCNA",2.73212441949085e-05
"ENSG00000095485.18","CWF19L1",2.75890297823179e-05
"ENSG00000127922.9","SEM1",2.75955175135092e-05
"ENSG00000099338.23","CATSPERG",2.76658939392038e-05
"ENSG00000181773.7","GPR3",2.76658939392038e-05
"ENSG00000198663.17","C6orf89",2.77705959677479e-05
"ENSG00000105374.10","NKG7",2.79509869765676e-05
"ENSG00000161813.22","LARP4",2.79831183404555e-05
"ENSG00000129048.7","ACKR4",2.80118348726742e-05
"ENSG00000137497.18","NUMA1",2.80304774531755e-05
"ENSG00000175395.16","ZNF25",2.81219005054293e-05
"ENSG00000007350.17","TKTL1",2.82370533431805e-05
"ENSG00000101412.13","E2F1",2.84935040638404e-05
"ENSG00000160293.17","VAV2",2.84947566706732e-05
"ENSG00000093000.19","NUP50",2.86473599908298e-05
"ENSG00000134569.10","LRP4",2.88090653142796e-05
"ENSG00000160326.14","SLC2A6",2.91386016226783e-05
"ENSG00000134398.15","ERN2",2.95738983798255e-05
"ENSG00000106066.15","CPVL",2.96035534890793e-05
"ENSG00000117410.14","ATP6V0B",2.96673135421027e-05
"ENSG00000073584.20","SMARCE1",2.97539615714165e-05
"ENSG00000170271.11","FAXDC2",2.97870134435455e-05
"ENSG00000120992.18","LYPLA1",3.01218835427244e-05
"ENSG00000165995.22","CACNB2",3.01218835427244e-05
"ENSG00000140465.14","CYP1A1",3.01539563401712e-05
"ENSG00000006432.15","MAP3K9",3.01914436165818e-05
"ENSG00000242485.6","MRPL20",3.06715414067673e-05
"ENSG00000123384.14","LRP1",3.06800035601941e-05
"ENSG00000136574.18","GATA4",3.06859716112282e-05
"ENSG00000146729.10","NIPSNAP2",3.08951234229959e-05
"ENSG00000019144.19","PHLDB1",3.12214965181375e-05
"ENSG00000180881.19","CAPS2",3.12681941440831e-05
"ENSG00000152217.20","SETBP1",3.13198844280116e-05
"ENSG00000161970.15","RPL26",3.15943283530116e-05
"ENSG00000124562.10","SNRPC",3.17238598123604e-05
"ENSG00000115138.11","POMC",3.19977008590663e-05
"ENSG00000262919.8","CCNQ",3.22215472706491e-05
"ENSG00000184428.13","TOP1MT",3.2309726063804e-05
"ENSG00000169495.5","HTRA4",3.2320758817999e-05
"ENSG00000135372.9","NAT10",3.25700106923192e-05
"ENSG00000182645.6","CCDC172",3.28683411784087e-05
"ENSG00000160633.13","SAFB",3.29783686205248e-05
"ENSG00000173706.14","HEG1",3.31010300511074e-05
"ENSG00000156928.5","MALSU1",3.31498077977162e-05
"ENSG00000121989.15","ACVR2A",3.330799725089e-05
"ENSG00000100519.12","PSMC6",3.33827073157623e-05
"ENSG00000167775.11","CD320",3.33827073157623e-05
"ENSG00000274641.2","H2BC17",3.34686761923211e-05
"ENSG00000010803.16","SCMH1",3.36792014064889e-05
"ENSG00000142538.2","PTH2",3.36900958468496e-05
"ENSG00000161055.4","SCGB3A1",3.37536674280517e-05
"ENSG00000148120.17","AOPEP",3.38126523978733e-05
"ENSG00000163239.12","TDRD10",3.38463613211118e-05
"ENSG00000164736.6","SOX17",3.38463613211118e-05
"ENSG00000179988.15","PSTK",3.38463613211118e-05
"ENSG00000160075.12","SSU72",3.39612306981546e-05
"ENSG00000145675.15","PIK3R1",3.39931125525742e-05
"ENSG00000184162.15","NR2C2AP",3.39931125525742e-05
"ENSG00000167701.14","GPT",3.39979800981992e-05
"ENSG00000161179.14","YDJC",3.40258817657646e-05
"ENSG00000126583.11","PRKCG",3.40793147847959e-05
"ENSG00000197372.10","ZNF675",3.43924374216942e-05
"ENSG00000151240.17","DIP2C",3.44313610500831e-05
"ENSG00000114395.11","CYB561D2",3.45297678341811e-05
"ENSG00000271601.4","LIX1L",3.46815022187057e-05
"ENSG00000153767.10","GTF2E1",3.46904669593181e-05
"ENSG00000129038.16","LOXL1",3.47294794842256e-05
"ENSG00000225614.4","ZNF469",3.47917030118395e-05
"ENSG00000013275.8","PSMC4",3.50353153904629e-05
"ENSG00000080824.19","HSP90AA1",3.50831579007321e-05
"ENSG00000006459.11","KDM7A",3.51634243336672e-05
"ENSG00000170500.13","LONRF2",3.52070060794882e-05
"ENSG00000120539.15","MASTL",3.53445407085695e-05
"ENSG00000137414.6","FAM8A1",3.53445407085695e-05
"ENSG00000164574.16","GALNT10",3.54541665547987e-05
"ENSG00000171049.9","FPR2",3.57123381060385e-05
"ENSG00000149735.7","GPHA2",3.59842106438847e-05
"ENSG00000138101.19","DTNB",3.60624580435691e-05
"ENSG00000106261.17","ZKSCAN1",3.61253276082291e-05
"ENSG00000148291.10","SURF2",3.61286109081842e-05
"ENSG00000134146.12","DPH6",3.64235406415481e-05
"ENSG00000189167.12","ZAR1L",3.64235406415481e-05
"ENSG00000100296.14","THOC5",3.64247340200526e-05
"ENSG00000269526.1","ERVV-1",3.64545867692073e-05
"ENSG00000175376.9","EIF1AD",3.65083576512711e-05
"ENSG00000089472.16","HEPH",3.68776114121262e-05
"ENSG00000135114.12","OASL",3.69803299182719e-05
"ENSG00000157601.14","MX1",3.69850909195112e-05
"ENSG00000083454.22","P2RX5",3.71559448311699e-05
"ENSG00000026751.17","SLAMF7",3.73999627330378e-05
"ENSG00000048342.17","CC2D2A",3.73999627330378e-05
"ENSG00000170382.12","LRRN2",3.75191039213485e-05
"ENSG00000058804.12","NDC1",3.75321588798287e-05
"ENSG00000148516.22","ZEB1",3.75827838785801e-05
"ENSG00000139610.2","CELA1",3.76134752470678e-05
"ENSG00000130826.18","DKC1",3.77123035325403e-05
"ENSG00000092199.18","HNRNPC",3.79042495157083e-05
"ENSG00000108700.5","CCL8",3.79352466756231e-05
"ENSG00000121621.7","KIF18A",3.79352466756231e-05
"ENSG00000147255.19","IGSF1",3.79352466756231e-05
"ENSG00000111671.10","SPSB2",3.8029490016137e-05
"ENSG00000196275.14","GTF2IRD2",3.8406545975807e-05
"ENSG00000163811.12","WDR43",3.84294029324541e-05
