;seminoma vs non-seminoma Fold Change;seminoma vs non-seminoma pval;seminoma vs non-seminoma fdr;seminoma vs non-seminoma significant;embryonal vs seminoma Fold Change;embryonal vs seminoma pval;embryonal vs seminoma fdr;embryonal vs seminoma significant;embryonal vs non_embryonal_non_seminoma Fold Change;embryonal vs non_embryonal_non_seminoma pval;embryonal vs non_embryonal_non_seminoma fdr;embryonal vs non_embryonal_non_seminoma significant;teratoma vs non-teratoma Fold Change;teratoma vs non-teratoma pval;teratoma vs non-teratoma fdr;teratoma vs non-teratoma significant;KIT-mutated seminoma vs KIT-wildtype seminoma Fold Change;KIT-mutated seminoma vs KIT-wildtype seminoma pval;KIT-mutated seminoma vs KIT-wildtype seminoma fdr;KIT-mutated seminoma vs KIT-wildtype seminoma significant
hsa-mir-5688, mature,MIMAT0022479;;;;;;;;;;;;;;;;;;;;
hsa-mir-5689, mature,MIMAT0022481;;;;;;;;;;;;;;;;;;;;
hsa-mir-5690, mature,MIMAT0022482;;;;;;;;;;;;;;;;;;;;
hsa-mir-5691, mature,MIMAT0022483;;;;;;;;;;;;;;;;;;;;
hsa-mir-5692c-1, mature,MIMAT0022476;;;;;;;;;;;;;;;;;;;;
hsa-mir-5693, mature,MIMAT0022486;;;;;;;;;;;;;;;;;;;;
hsa-mir-5694, mature,MIMAT0022487;;;;;;;;;;;;;;;;;;;;
hsa-mir-5695, mature,MIMAT0022488;;;;;;;;;;;;;;;;;;;;
hsa-mir-5696, mature,MIMAT0022489;;;;;;;;;;;;;;;;;;;;
hsa-mir-5697, mature,MIMAT0022490;;;;;;;;;;;;;;;;;;;;
hsa-mir-5698, mature,MIMAT0022491;;;;;;;;;;;;;;;;;;;;
hsa-mir-5699, mature,MIMAT0022492;;;;;;;;;;;;;;;;;;;;
hsa-mir-5699, mature,MIMAT0027103;;;;;;;;;;;;;;;;;;;;
hsa-mir-570, mature,MIMAT0003235;;;;;;;;;;;;;;;;;;;;
hsa-mir-570, mature,MIMAT0022707;;;;;;;;;;;;;;;;;;;;
hsa-mir-5702, mature,MIMAT0022495;;;;;;;;;;;;;;;;;;;;
hsa-mir-5703, mature,MIMAT0022496;;;;;;;;;;;;;;;;;;;;
hsa-mir-5704, mature,MIMAT0022498;;;;;;;;;;;;;;;;;;;;
hsa-mir-5706, mature,MIMAT0022500;;;;;;;;;;;;;;;;;;;;
hsa-mir-5707, mature,MIMAT0022501;;;;;;;;;;;;;;;;;;;;
hsa-mir-5708, mature,MIMAT0022502;;;;;;;;;;;;;;;;;;;;
hsa-mir-572, mature,MIMAT0003237;;;;;;;;;;;;;;;;;;;;
hsa-mir-573, mature,MIMAT0003238;;;;;;;;;;;;;;;;;;;;
hsa-mir-574, mature,MIMAT0003239;2.3513340455983696;9.086858911192457e-09;6.399468722563198e-08;True;1.4809240340234298;0.005799689120487561;0.011996617221830434;True;-2.494518798662151;0.0017181148765489267;0.005320281627913621;True;3.995908164504596;0.013818883947025174;0.039348686493224226;True;;;;
hsa-mir-574, mature,MIMAT0004795;;;;;;;;;;;;;;;;;;;;
hsa-mir-576, mature,MIMAT0003241;;;;;;;;;;;;;;;;;;;;
hsa-mir-577, mature,MIMAT0003242;;;;;;;;;;;;;;;;;;;;
hsa-mir-578, mature,MIMAT0003243;;;;;;;;;;;;;;;;;;;;
hsa-mir-5787, mature,MIMAT0023252;;;;;;;;;;;;;;;;;;;;
hsa-mir-579, mature,MIMAT0003244;;;;;;;;;;;;;;;;;;;;
hsa-mir-579, mature,MIMAT0026616;;;;;;;;;;;;;;;;;;;;
hsa-mir-580, mature,MIMAT0003245;;;;;;;;;;;;;;;;;;;;
hsa-mir-580, mature,MIMAT0026617;;;;;;;;;;;;;;;;;;;;
hsa-mir-581, mature,MIMAT0003246;;;;;;;;;;;;;;;;;;;;
hsa-mir-582, mature,MIMAT0003247;;;;;;;;;;;;;;;;;;;;
hsa-mir-582, mature,MIMAT0004797;5.73590174066431;1.4334042375032489e-12;5.930710032669693e-11;True;3.2467472676480935;1.7019105294502783e-05;8.0308903108435e-05;True;-2.7824147090937466;0.001150784140575717;0.003828570313838443;True;6.137608790238887;0.010944123430946666;0.03283237029284;True;-1.1410722323182632;0.12029327077081854;0.22289635466357555;False
hsa-mir-584, mature,MIMAT0003249;-1.5468726518609803;0.00031980644339513154;0.0005346259230494371;True;-1.6623368589305723;6.666655271850935e-05;0.00022878748773852073;True;-1.0746436411107803;0.7714203301133926;0.8063789553451173;False;-1.8022548685412119;0.0024501401196784104;0.008665758739073114;True;-1.2572196083797162;0.5269844784818708;0.6709599991502428;False
hsa-mir-584, mature,MIMAT0022708;;;;;;;;;;;;;;;;;;;;
hsa-mir-585, mature,MIMAT0003250;;;;;;;;;;;;;;;;;;;;
hsa-mir-585, mature,MIMAT0026618;;;;;;;;;;;;;;;;;;;;
hsa-mir-586, mature,MIMAT0003252;;;;;;;;;;;;;;;;;;;;
hsa-mir-588, mature,MIMAT0003255;;;;;;;;;;;;;;;;;;;;
hsa-mir-589, mature,MIMAT0003256;;;;;;;;;;;;;;;;;;;;
hsa-mir-589, mature,MIMAT0004799;-1.1799829043023569;0.35961600066417176;0.39545812697621546;False;-1.3635659886183806;3.950063209827644e-05;0.00015647939380420068;True;-1.3078517754933017;0.041422494447616164;0.06177665120204824;False;-1.3254786731887132;0.08184372535201104;0.14679851167174465;False;-1.2125840838034943;0.001082880224487133;0.005685121178557448;True
hsa-mir-590, mature,MIMAT0003258;-1.4359172398002953;6.605024377851905e-07;1.9177746219903334e-06;True;-1.5311533267963127;0.01079572980210008;0.020634875950849518;True;;;;;;;;;-1.4784865227433928;0.000721898090193298;0.004042629305082469;True
hsa-mir-590, mature,MIMAT0004801;;;;;;;;;;;;;;;;;;;;
hsa-mir-592, mature,MIMAT0003260;;;;;;;;;;;;;;;;;;;;
hsa-mir-596, mature,MIMAT0003264;;;;;;;;;;;;;;;;;;;;
hsa-mir-597, mature,MIMAT0003265;;;;;;;;;;;;;;;;;;;;
hsa-mir-597, mature,MIMAT0026619;;;;;;;;;;;;;;;;;;;;
hsa-mir-598, mature,MIMAT0003266;;;;;;;;;-1.5048886028785755;0.036135169149902814;0.05631877714354223;False;2.164855175302419;0.11992551277306726;0.1865507976469935;False;;;;
hsa-mir-598, mature,MIMAT0026620;;;;;;;;;;;;;;;;;;;;
hsa-mir-599, mature,MIMAT0003267;;;;;;;;;;;;;;;;;;;;
hsa-mir-600, mature,MIMAT0003268;;;;;;;;;;;;;;;;;;;;
hsa-mir-601, mature,MIMAT0003269;;;;;;;;;;;;;;;;;;;;
hsa-mir-602, mature,MIMAT0003270;;;;;;;;;;;;;;;;;;;;
hsa-mir-603, mature,MIMAT0003271;;;;;;;;;;;;;;;;;;;;
hsa-mir-604, mature,MIMAT0003272;;;;;;;;;;;;;;;;;;;;
hsa-mir-605, mature,MIMAT0003273;;;;;;;;;;;;;;;;;;;;
hsa-mir-606, mature,MIMAT0003274;;;;;;;;;;;;;;;;;;;;
hsa-mir-607, mature,MIMAT0003275;;;;;;;;;;;;;;;;;;;;
hsa-mir-6076, mature,MIMAT0023701;;;;;;;;;;;;;;;;;;;;
hsa-mir-6077, mature,MIMAT0023702;;;;;;;;;;;;;;;;;;;;
hsa-mir-6084, mature,MIMAT0023709;;;;;;;;;;;;;;;;;;;;
hsa-mir-6087, mature,MIMAT0023712;;;;;;;;;;;;;;;;;;;;
hsa-mir-6089-1, mature,MIMAT0023714;;;;;;;;;;;;;;;;;;;;
hsa-mir-609, mature,MIMAT0003277;;;;;;;;;;;;;;;;;;;;
hsa-mir-610, mature,MIMAT0003278;;;;;;;;;;;;;;;;;;;;
hsa-mir-611, mature,MIMAT0003279;;;;;;;;;;;;;;;;;;;;
hsa-mir-612, mature,MIMAT0003280;;;;;;;;;;;;;;;;;;;;
hsa-mir-6125, mature,MIMAT0024598;;;;;;;;;;;;;;;;;;;;
hsa-mir-613, mature,MIMAT0003281;;;;;;;;;;;;;;;;;;;;
hsa-mir-6130, mature,MIMAT0024614;;;;;;;;;;;;;;;;;;;;
hsa-mir-6132, mature,MIMAT0024616;;;;;;;;;;;;;;;;;;;;
hsa-mir-6134, mature,MIMAT0024618;;;;;;;;;;;;;;;;;;;;
hsa-mir-614, mature,MIMAT0003282;;;;;;;;;;;;;;;;;;;;
hsa-mir-615, mature,MIMAT0003283;;;;;;;;;;;;;;;;;;;;
hsa-mir-615, mature,MIMAT0004804;;;;;;;;;;;;;;;;;;;;
hsa-mir-616, mature,MIMAT0003284;;;;;;;;;;;;;;;;;;;;
hsa-mir-616, mature,MIMAT0004805;;;;;;;;;;;;;;;;;;;;
hsa-mir-618, mature,MIMAT0003287;;;;;;;;;;;;;;;;;;;;
hsa-mir-621, mature,MIMAT0003290;;;;;;;;;;;;;;;;;;;;
hsa-mir-622, mature,MIMAT0003291;;;;;;;;;;;;;;;;;;;;
hsa-mir-624, mature,MIMAT0003293;;;;;;;;;;;;;;;;;;;;
hsa-mir-624, mature,MIMAT0004807;;;;;;;;;;;;;;;;;;;;
hsa-mir-625, mature,MIMAT0003294;;;;;;;;;;;;;;;;;;;;
hsa-mir-625, mature,MIMAT0004808;-2.118342102911701;2.2079291650680255e-11;4.872163690916777e-10;True;-1.5826287998262647;2.7807624415641498e-08;3.229962528278359e-07;True;1.7163639644979294;0.0012036925775598631;0.0039664536365305965;True;-5.008097177981344;7.977933241464351e-12;1.6409672478621532e-10;True;-1.0274796708510465;0.2769034817676204;0.4388658956317003;False
hsa-mir-627, mature,MIMAT0003296;;;;;;;;;;;;;;;;;;;;
hsa-mir-627, mature,MIMAT0026623;;;;;;;;;;;;;;;;;;;;
hsa-mir-628, mature,MIMAT0003297;;;;;;;;;;;;;;;;;;;;
hsa-mir-628, mature,MIMAT0004809;;;;;;;;;;;;;;;;;;;;
hsa-mir-629, mature,MIMAT0003298;-1.774851563316334;1.7663270000872565e-06;4.497340284837553e-06;True;-1.288993776661346;0.004704530002423744;0.010005408878394158;True;;;;;-5.230587982978697;2.404142493096041e-16;7.343562524366089e-15;True;-1.8784176714765406;0.0003923340628962849;0.002672113077023346;True
hsa-mir-629, mature,MIMAT0004810;-1.9154537671382277;2.401257798396821e-06;5.931465158726476e-06;True;-1.2432599652046958;0.011598132116576535;0.02189147437003821;True;3.086517883145019;0.0014516723984091496;0.004694192989248279;True;-5.127053395951209;1.2355667736392322e-17;4.1515043594278204e-16;True;-2.0500739804931696;1.8228082180324428e-07;1.148369177360439e-05;True
hsa-mir-630, mature,MIMAT0003299;;;;;;;;;;;;;;;;;;;;
hsa-mir-632, mature,MIMAT0003302;;;;;;;;;;;;;;;;;;;;
hsa-mir-636, mature,MIMAT0003306;;;;;;;;;;;;;;;;;;;;
hsa-mir-637, mature,MIMAT0003307;;;;;;;;;;;;;;;;;;;;
hsa-mir-638, mature,MIMAT0003308;;;;;;;;;;;;;;;;;;;;
hsa-mir-639, mature,MIMAT0003309;;;;;;;;;;;;;;;;;;;;
hsa-mir-640, mature,MIMAT0003310;;;;;;;;;;;;;;;;;;;;
hsa-mir-641, mature,MIMAT0003311;;;;;;;;;;;;;;;;;;;;
hsa-mir-642a, mature,MIMAT0003312;;;;;;;;;;;;;;;;;;;;
hsa-mir-642a, mature,MIMAT0020924;;;;;;;;;;;;;;;;;;;;
hsa-mir-642b, mature,MIMAT0018444;;;;;;;;;;;;;;;;;;;;
hsa-mir-642b, mature,MIMAT0022736;;;;;;;;;;;;;;;;;;;;
hsa-mir-643, mature,MIMAT0003313;;;;;;;;;;;;;;;;;;;;
hsa-mir-647, mature,MIMAT0003317;;;;;;;;;;;;;;;;;;;;
hsa-mir-6499, mature,MIMAT0025450;;;;;;;;;;;;;;;;;;;;
hsa-mir-6499, mature,MIMAT0025451;;;;;;;;;;;;;;;;;;;;
hsa-mir-650, mature,MIMAT0003320;;;;;;;;;;;;;;;;;;;;
hsa-mir-6500, mature,MIMAT0025454;;;;;;;;;;;;;;;;;;;;
hsa-mir-6501, mature,MIMAT0025458;;;;;;;;;;;;;;;;;;;;
hsa-mir-6501, mature,MIMAT0025459;;;;;;;;;;;;;;;;;;;;
hsa-mir-6502, mature,MIMAT0025460;;;;;;;;;;;;;;;;;;;;
hsa-mir-6502, mature,MIMAT0025461;;;;;;;;;;;;;;;;;;;;
hsa-mir-6503, mature,MIMAT0025462;;;;;;;;;;;;;;;;;;;;
hsa-mir-6503, mature,MIMAT0025463;;;;;;;;;;;;;;;;;;;;
hsa-mir-6504, mature,MIMAT0025464;;;;;;;;;;;;;;;;;;;;
hsa-mir-6504, mature,MIMAT0025465;;;;;;;;;;;;;;;;;;;;
hsa-mir-6505, mature,MIMAT0025466;;;;;;;;;;;;;;;;;;;;
hsa-mir-6505, mature,MIMAT0025467;;;;;;;;;;;;;;;;;;;;
hsa-mir-6506, mature,MIMAT0025468;;;;;;;;;;;;;;;;;;;;
hsa-mir-6506, mature,MIMAT0025469;;;;;;;;;;;;;;;;;;;;
hsa-mir-6507, mature,MIMAT0025470;;;;;;;;;;;;;;;;;;;;
hsa-mir-6507, mature,MIMAT0025471;;;;;;;;;;;;;;;;;;;;
hsa-mir-6508, mature,MIMAT0025472;;;;;;;;;;;;;;;;;;;;
hsa-mir-6508, mature,MIMAT0025473;;;;;;;;;;;;;;;;;;;;
hsa-mir-6509, mature,MIMAT0025474;;;;;;;;;;;;;;;;;;;;
hsa-mir-6509, mature,MIMAT0025475;;;;;;;;;;;;;;;;;;;;
hsa-mir-651, mature,MIMAT0003321;;;;;;;;;;;;;;;;;;;;
hsa-mir-651, mature,MIMAT0026624;;;;;;;;;;;;;;;;;;;;
hsa-mir-6510, mature,MIMAT0025476;;;;;;;;;;;;;;;;;;;;
hsa-mir-6510, mature,MIMAT0025477;;;;;;;;;;;;;;;;;;;;
hsa-mir-6511b-1, mature,MIMAT0025848;;;;;;;;;;;;;;;;;;;;
hsa-mir-6512, mature,MIMAT0025480;;;;;;;;;;;;;;;;;;;;
hsa-mir-6512, mature,MIMAT0025481;;;;;;;;;;;;;;;;;;;;
hsa-mir-6513, mature,MIMAT0025482;;;;;;;;;;;;;;;;;;;;
hsa-mir-6513, mature,MIMAT0025483;;;;;;;;;;;;;;;;;;;;
hsa-mir-6514, mature,MIMAT0025484;;;;;;;;;;;;;;;;;;;;
hsa-mir-6514, mature,MIMAT0025485;;;;;;;;;;;;;;;;;;;;
hsa-mir-6515, mature,MIMAT0025486;;;;;;;;;;;;;;;;;;;;
hsa-mir-6515, mature,MIMAT0025487;;;;;;;;;;;;;;;;;;;;
hsa-mir-6516, mature,MIMAT0030417;;;;;;;;;;;;;;;;;;;;
hsa-mir-6516, mature,MIMAT0030418;;;;;;;;;;;;;;;;;;;;
hsa-mir-652, mature,MIMAT0003322;-1.5746407310500845;2.170979955820566e-05;4.3816729596134595e-05;True;-1.680789454587216;2.6219074531492206e-09;3.9590802542553227e-08;True;;;;;;;;;1.1442988978902402;0.0788361898101639;0.16151804741594555;False
hsa-mir-652, mature,MIMAT0022709;;;;;;;;;;;;;;;;;;;;
hsa-mir-653, mature,MIMAT0003328;1.9562714506143133;0.007648316905165437;0.010818773058161367;True;;;;;-1.0896086770367943;0.11061541792616864;0.1477719482720245;False;;;;;;;;
hsa-mir-653, mature,MIMAT0026625;;;;;;;;;;;;;;;;;;;;
hsa-mir-654, mature,MIMAT0003330;;;;;;;;;-1.8897495300628973;0.009105338796603055;0.018013777009686652;True;2.2074648972840327;0.0990701643882319;0.16338265981099256;False;;;;
hsa-mir-654, mature,MIMAT0004814;2.1796711059184655;5.712670866935623e-06;1.3131208728858967e-05;True;1.3987788833112451;0.14185285330707903;0.19004718194569847;False;-1.7284361040340934;0.01879275563402155;0.03283986590591644;True;1.785303172649088;0.21217573676638882;0.2840280779024169;False;-1.8712854948693327;0.0036539741176838353;0.012788909411893425;True
hsa-mir-655, mature,MIMAT0003331;1.1113250535550696;0.23068097970691817;0.2669769380524123;False;-1.1058458586269795;0.49514579985240303;0.5565132286031803;False;-1.0496644248488392;0.16851307061492649;0.2095373078327366;False;1.3373935500826977;0.5761236116731421;0.6305457117986181;False;-1.7260359557277358;0.005461739481023316;0.018109978279182575;True
hsa-mir-655, mature,MIMAT0026626;;;;;;;;;;;;;;;;;;;;
hsa-mir-656, mature,MIMAT0003332;;;;;;;;;;;;;;;;;;;;
hsa-mir-656, mature,MIMAT0026627;;;;;;;;;;;;;;;;;;;;
hsa-mir-657, mature,MIMAT0003335;;;;;;;;;;;;;;;;;;;;
hsa-mir-658, mature,MIMAT0003336;;;;;;;;;;;;;;;;;;;;
hsa-mir-659, mature,MIMAT0003337;;;;;;;;;;;;;;;;;;;;
hsa-mir-659, mature,MIMAT0022710;;;;;;;;;;;;;;;;;;;;
hsa-mir-660, mature,MIMAT0003338;1.376748523165035;4.913630613460076e-05;9.188766853419691e-05;True;1.248032388620586;0.03171189916385772;0.05350275724851973;False;-1.2647559578086742;0.04101910844889242;0.06149963846570485;False;1.8529313338356115;0.09350291909559026;0.1563033871448673;False;1.392064345953972;0.008812491873160392;0.027759349400455234;True
hsa-mir-660, mature,MIMAT0022711;;;;;;;;;;;;;;;;;;;;
hsa-mir-661, mature,MIMAT0003324;;;;;;;;;;;;;;;;;;;;
hsa-mir-662, mature,MIMAT0003325;;;;;;;;;;;;;;;;;;;;
hsa-mir-664a, mature,MIMAT0005948;;;;;;;;;;;;;;;;;;;;
hsa-mir-664a, mature,MIMAT0005949;;;;;;;;;;;;;1.513721728321378;0.13413609334824994;0.2048623971136908;False;;;;
hsa-mir-664b, mature,MIMAT0022271;;;;;;;;;;;;;;;;;;;;
hsa-mir-664b, mature,MIMAT0022272;;;;;;;;;;;;;;;;;;;;
hsa-mir-665, mature,MIMAT0004952;;;;;;;;;;;;;;;;;;;;
hsa-mir-668, mature,MIMAT0003881;;;;;;;;;;;;;;;;;;;;
hsa-mir-668, mature,MIMAT0026636;;;;;;;;;;;;;;;;;;;;
hsa-mir-670, mature,MIMAT0010357;;;;;;;;;;;;;;;;;;;;
hsa-mir-670, mature,MIMAT0026640;;;;;;;;;;;;;;;;;;;;
hsa-mir-671, mature,MIMAT0003880;;;;;;;;;;;;;;;;;;;;
hsa-mir-671, mature,MIMAT0004819;;;;;;;;;;;;;;;;;;;;
hsa-mir-6715a, mature,MIMAT0025841;;;;;;;;;;;;;;;;;;;;
hsa-mir-6715b, mature,MIMAT0025842;;;;;;;;;;;;;;;;;;;;
hsa-mir-6715b, mature,MIMAT0025843;;;;;;;;;;;;;;;;;;;;
hsa-mir-6716, mature,MIMAT0025844;;;;;;;;;;;;;;;;;;;;
hsa-mir-6716, mature,MIMAT0025845;;;;;;;;;;;;;;;;;;;;
hsa-mir-6717, mature,MIMAT0025846;;;;;;;;;;;;;;;;;;;;
hsa-mir-6718, mature,MIMAT0025849;;;;;;;;;;;;;;;;;;;;
hsa-mir-6720, mature,MIMAT0025851;;;;;;;;;;;;;;;;;;;;
hsa-mir-6720, mature,MIMAT0027345;;;;;;;;;;;;;;;;;;;;
hsa-mir-6721, mature,MIMAT0025852;;;;;;;;;;;;;;;;;;;;
hsa-mir-6722, mature,MIMAT0025854;;;;;;;;;;;;;;;;;;;;
hsa-mir-6723, mature,MIMAT0025855;;;;;;;;;;;;;;;;;;;;
hsa-mir-6726, mature,MIMAT0027353;;;;;;;;;;;;;;;;;;;;
hsa-mir-6726, mature,MIMAT0027354;;;;;;;;;;;;;;;;;;;;
hsa-mir-6727, mature,MIMAT0027355;;;;;;;;;;;;;;;;;;;;
hsa-mir-6727, mature,MIMAT0027356;;;;;;;;;;;;;;;;;;;;
hsa-mir-6728, mature,MIMAT0027357;;;;;;;;;;;;;;;;;;;;
hsa-mir-6728, mature,MIMAT0027358;;;;;;;;;;;;;;;;;;;;
hsa-mir-6729, mature,MIMAT0027359;;;;;;;;;;;;;;;;;;;;
hsa-mir-6729, mature,MIMAT0027360;;;;;;;;;;;;;;;;;;;;
hsa-mir-6730, mature,MIMAT0027361;;;;;;;;;;;;;;;;;;;;
hsa-mir-6730, mature,MIMAT0027362;;;;;;;;;;;;;;;;;;;;
hsa-mir-6731, mature,MIMAT0027363;;;;;;;;;;;;;;;;;;;;
hsa-mir-6731, mature,MIMAT0027364;;;;;;;;;;;;;;;;;;;;
hsa-mir-6732, mature,MIMAT0027365;;;;;;;;;;;;;;;;;;;;
hsa-mir-6732, mature,MIMAT0027366;;;;;;;;;;;;;;;;;;;;
hsa-mir-6733, mature,MIMAT0027367;;;;;;;;;;;;;;;;;;;;
hsa-mir-6733, mature,MIMAT0027368;;;;;;;;;;;;;;;;;;;;
hsa-mir-6734, mature,MIMAT0027369;;;;;;;;;;;;;;;;;;;;
hsa-mir-6734, mature,MIMAT0027370;;;;;;;;;;;;;;;;;;;;
hsa-mir-6735, mature,MIMAT0027371;;;;;;;;;;;;;;;;;;;;
hsa-mir-6735, mature,MIMAT0027372;;;;;;;;;;;;;;;;;;;;
hsa-mir-6736, mature,MIMAT0027373;;;;;;;;;;;;;;;;;;;;
hsa-mir-6736, mature,MIMAT0027374;;;;;;;;;;;;;;;;;;;;
hsa-mir-6737, mature,MIMAT0027375;;;;;;;;;;;;;;;;;;;;
hsa-mir-6737, mature,MIMAT0027376;;;;;;;;;;;;;;;;;;;;
hsa-mir-6738, mature,MIMAT0027377;;;;;;;;;;;;;;;;;;;;
hsa-mir-6738, mature,MIMAT0027378;;;;;;;;;;;;;;;;;;;;
hsa-mir-6739, mature,MIMAT0027379;;;;;;;;;;;;;;;;;;;;
hsa-mir-6739, mature,MIMAT0027380;;;;;;;;;;;;;;;;;;;;
hsa-mir-6740, mature,MIMAT0027381;;;;;;;;;;;;;;;;;;;;
hsa-mir-6740, mature,MIMAT0027382;;;;;;;;;;;;;;;;;;;;
hsa-mir-6741, mature,MIMAT0027383;;;;;;;;;;;;;;;;;;;;
hsa-mir-6741, mature,MIMAT0027384;;;;;;;;;;;;;;;;;;;;
hsa-mir-6742, mature,MIMAT0027385;;;;;;;;;;;;;;;;;;;;
hsa-mir-6742, mature,MIMAT0027386;;;;;;;;;;;;;;;;;;;;
hsa-mir-6743, mature,MIMAT0027387;;;;;;;;;;;;;;;;;;;;
hsa-mir-6743, mature,MIMAT0027388;;;;;;;;;;;;;;;;;;;;
hsa-mir-6744, mature,MIMAT0027389;;;;;;;;;;;;;;;;;;;;
hsa-mir-6744, mature,MIMAT0027390;;;;;;;;;;;;;;;;;;;;
hsa-mir-6745, mature,MIMAT0027391;;;;;;;;;;;;;;;;;;;;
hsa-mir-6746, mature,MIMAT0027392;;;;;;;;;;;;;;;;;;;;
hsa-mir-6746, mature,MIMAT0027393;;;;;;;;;;;;;;;;;;;;
hsa-mir-6747, mature,MIMAT0027394;;;;;;;;;;;;;;;;;;;;
hsa-mir-6747, mature,MIMAT0027395;;;;;;;;;;;;;;;;;;;;
hsa-mir-6748, mature,MIMAT0027396;;;;;;;;;;;;;;;;;;;;
hsa-mir-6748, mature,MIMAT0027397;;;;;;;;;;;;;;;;;;;;
hsa-mir-6749, mature,MIMAT0027398;;;;;;;;;;;;;;;;;;;;
hsa-mir-6749, mature,MIMAT0027399;;;;;;;;;;;;;;;;;;;;
hsa-mir-675, mature,MIMAT0004284;;;;;;;;;;;;;;;;;;;;
hsa-mir-675, mature,MIMAT0006790;13.651939022945106;9.330850269641186e-07;2.5315667534846172e-06;True;2.516756336120253;0.027619479220238517;0.047392515480182;True;-7.420755996202913;0.014388350753174605;0.026340578627504833;True;13.33105547080045;0.028347804889957556;0.06988159128017273;False;-1.992110614885324;0.002076968481816819;0.008871119617251497;True
hsa-mir-6750, mature,MIMAT0027400;;;;;;;;;;;;;;;;;;;;
hsa-mir-6750, mature,MIMAT0027401;;;;;;;;;;;;;;;;;;;;
hsa-mir-6751, mature,MIMAT0027402;;;;;;;;;;;;;;;;;;;;
hsa-mir-6751, mature,MIMAT0027403;;;;;;;;;;;;;;;;;;;;
hsa-mir-6752, mature,MIMAT0027404;;;;;;;;;;;;;;;;;;;;
hsa-mir-6752, mature,MIMAT0027405;;;;;;;;;;;;;;;;;;;;
hsa-mir-6753, mature,MIMAT0027406;;;;;;;;;;;;;;;;;;;;
hsa-mir-6753, mature,MIMAT0027407;;;;;;;;;;;;;;;;;;;;
hsa-mir-6754, mature,MIMAT0027408;;;;;;;;;;;;;;;;;;;;
hsa-mir-6754, mature,MIMAT0027409;;;;;;;;;;;;;;;;;;;;
hsa-mir-6755, mature,MIMAT0027410;;;;;;;;;;;;;;;;;;;;
hsa-mir-6755, mature,MIMAT0027411;;;;;;;;;;;;;;;;;;;;
hsa-mir-6756, mature,MIMAT0027412;;;;;;;;;;;;;;;;;;;;
hsa-mir-6756, mature,MIMAT0027413;;;;;;;;;;;;;;;;;;;;
hsa-mir-6757, mature,MIMAT0027414;;;;;;;;;;;;;;;;;;;;
hsa-mir-6757, mature,MIMAT0027415;;;;;;;;;;;;;;;;;;;;
hsa-mir-6758, mature,MIMAT0027416;;;;;;;;;;;;;;;;;;;;
hsa-mir-6758, mature,MIMAT0027417;;;;;;;;;;;;;;;;;;;;
hsa-mir-6759, mature,MIMAT0027418;;;;;;;;;;;;;;;;;;;;
hsa-mir-6759, mature,MIMAT0027419;;;;;;;;;;;;;;;;;;;;
hsa-mir-676, mature,MIMAT0018203;;;;;;;;;;;;;;;;;;;;
hsa-mir-676, mature,MIMAT0018204;;;;;;;;;;;;;;;;;;;;
hsa-mir-6760, mature,MIMAT0027420;;;;;;;;;;;;;;;;;;;;
hsa-mir-6760, mature,MIMAT0027421;;;;;;;;;;;;;;;;;;;;
hsa-mir-6761, mature,MIMAT0027422;;;;;;;;;;;;;;;;;;;;
hsa-mir-6761, mature,MIMAT0027423;;;;;;;;;;;;;;;;;;;;
hsa-mir-6762, mature,MIMAT0027425;;;;;;;;;;;;;;;;;;;;
hsa-mir-6763, mature,MIMAT0027426;;;;;;;;;;;;;;;;;;;;
hsa-mir-6763, mature,MIMAT0027427;;;;;;;;;;;;;;;;;;;;
hsa-mir-6764, mature,MIMAT0027428;;;;;;;;;;;;;;;;;;;;
hsa-mir-6764, mature,MIMAT0027429;;;;;;;;;;;;;;;;;;;;
hsa-mir-6765, mature,MIMAT0027430;;;;;;;;;;;;;;;;;;;;
hsa-mir-6765, mature,MIMAT0027431;;;;;;;;;;;;;;;;;;;;
hsa-mir-6766, mature,MIMAT0027433;;;;;;;;;;;;;;;;;;;;
hsa-mir-6767, mature,MIMAT0027434;;;;;;;;;;;;;;;;;;;;
hsa-mir-6767, mature,MIMAT0027435;;;;;;;;;;;;;;;;;;;;
hsa-mir-6768, mature,MIMAT0027436;;;;;;;;;;;;;;;;;;;;
hsa-mir-6768, mature,MIMAT0027437;;;;;;;;;;;;;;;;;;;;
hsa-mir-6769a, mature,MIMAT0027438;;;;;;;;;;;;;;;;;;;;
hsa-mir-6769a, mature,MIMAT0027439;;;;;;;;;;;;;;;;;;;;
hsa-mir-6769b, mature,MIMAT0027620;;;;;;;;;;;;;;;;;;;;
hsa-mir-6769b, mature,MIMAT0027621;;;;;;;;;;;;;;;;;;;;
hsa-mir-6770-1, mature,MIMAT0027441;;;;;;;;;;;;;;;;;;;;
hsa-mir-6771, mature,MIMAT0027442;;;;;;;;;;;;;;;;;;;;
hsa-mir-6771, mature,MIMAT0027443;;;;;;;;;;;;;;;;;;;;
hsa-mir-6772, mature,MIMAT0027444;;;;;;;;;;;;;;;;;;;;
hsa-mir-6772, mature,MIMAT0027445;;;;;;;;;;;;;;;;;;;;
hsa-mir-6773, mature,MIMAT0027446;;;;;;;;;;;;;;;;;;;;
hsa-mir-6773, mature,MIMAT0027447;;;;;;;;;;;;;;;;;;;;
hsa-mir-6774, mature,MIMAT0027448;;;;;;;;;;;;;;;;;;;;
